SalePrice,id
142002.86253241362,2735
135133.21155906352,2736
164228.53719140933,2737
192501.81016213977,2738
251777.25735741752,2739
70720.66316520581,2740
211334.97561619806,2741
190798.19076952714,2742
151182.48205002525,2743
138245.95967267727,2744
176615.37631900728,2745
129431.94437746158,2746
150058.4976261962,2747
178604.80156534116,2748
262697.2241741052,2749
288301.09867803904,2750
164434.7364790546,2751
118059.36343784958,2752
108843.67861011818,2753
183339.38289316025,2754
121160.16625983422,2755
125263.06542571615,2756
149111.95376231128,2757
145345.7706009116,2758
282627.36663459917,2759
164096.72560925334,2760
225628.96642919656,2761
168002.30072807253,2762
309986.3215586139,2763
222062.16940169464,2764
145347.45761273603,2765
327806.150885748,2766
197427.87615324985,2767
142440.07303500688,2768
144195.22664018217,2769
166395.63035720584,2770
316064.2752192335,2771
204565.89576924304,2772
307361.26514265605,2773
322686.87369182974,2774
114244.21780794031,2775
191158.80610495328,2776
284431.1451522719,2777
198608.57699883488,2778
269732.6392126755,2779
104645.35712775517,2780
165467.74118904304,2781
73412.90294163571,2782
231762.8820768169,2783
90442.25372985908,2784
270388.8227326422,2785
65305.74262420267,2786
81842.61161225161,2787
135801.05714196715,2788
223130.39354096013,2789
183942.7696057681,2790
243228.09651891692,2791
129626.17866848537,2792
104620.40956000508,2793
125101.71295711512,2794
116599.10570843959,2795
159132.3214223903,2796
137026.07365501567,2797
59735.644021590284,2798
225220.04850853636,2799
126700.86565778042,2800
110678.5688823677,2801
162403.4808451736,2802
241233.137064768,2803
171766.33087672203,2804
188856.15605720403,2805
92191.79667970061,2806
260421.23101955626,2807
293332.1685556952,2808
240604.1312400667,2809
129662.54210930465,2810
194141.77669171328,2811
176430.06691434645,2812
142017.95914555935,2813
383387.8612637441,2814
233491.4342152302,2815
187991.68460337725,2816
110351.19121034672,2817
159936.34698335768,2818
165933.8757928529,2819
377062.4944131152,2820
178029.4975488293,2821
270515.55952286674,2822
116270.5283434312,2823
166212.98324414314,2824
144996.30287688388,2825
210495.69233156138,2826
196816.2128905888,2827
134487.8292133055,2828
136480.03953948792,2829
240373.43314125942,2830
109949.56126906599,2831
181424.63613225005,2832
256776.9902640666,2833
463082.37241684453,2834
241334.92449273454,2835
251327.7143372905,2836
93408.08172033227,2837
129844.13768305849,2838
98207.98958632222,2839
150734.54279353726,2840
68511.69679584281,2841
244712.0291490158,2842
156060.39513040305,2843
150748.55652855142,2844
111111.36083375667,2845
116080.03047323522,2846
259687.30529775776,2847
152363.65705294214,2848
351832.70259409206,2849
132972.53765465622,2850
219944.0483834663,2851
135242.3066685816,2852
123927.27075515968,2853
155023.2609066961,2854
224749.54617493442,2855
287565.73278945347,2856
163221.67558134947,2857
137617.671740075,2858
132998.56073972484,2859
151408.46434848543,2860
120539.50132319969,2861
190932.4527418362,2862
193357.94294118884,2863
260984.9562042902,2864
97336.51981117186,2865
270664.9472517584,2866
132300.17345024121,2867
111891.78500714159,2868
114948.32997881476,2869
215322.6709620976,2870
217156.93493399234,2871
154909.28115686416,2872
95625.96000943639,2873
249791.5498482978,2874
185818.0691161048,2875
207163.9183536554,2876
129624.79126865852,2877
322263.2327280848,2878
127443.60620204914,2879
225315.92323400686,2880
167471.21100895337,2881
138522.76780708553,2882
136491.6772293837,2883
214211.7335000351,2884
132778.61262490472,2885
145956.71454903908,2886
258833.29339065723,2887
137081.82274611323,2888
109257.41237468958,2889
194980.9945645959,2890
182864.81865764194,2891
134235.59244819265,2892
95238.45326749007,2893
184643.06745257176,2894
165085.46497843746,2895
179181.46693494616,2896
115055.44924539127,2897
359360.3399743807,2898
149377.8070803361,2899
190559.5736196057,2900
208500.42487765,2901
139320.08125419627,2902
350687.85834041587,2903
110093.74543263302,2904
189828.6671537459,2905
128102.72075115686,2906
149766.96776130822,2907
252226.74839843702,2908
103412.37047639427,2909
87531.02650712646,2910
129044.12345927246,2911
260074.4242235515,2912
133017.32787130208,2913
124050.10037183698,2914
194781.95242801693,2915
174839.7684672764,2916
207512.65611266808,2917
250445.2061215107,2918
137784.96129902045,2919
